Date,observed,trend,seasonal,resid
1985-12-21,15.0,11.04904109589041,2.068522178436646,1.8824367256729446
1985-12-22,13.7,11.047397260273971,1.9005465315568895,0.7520562081691384
1985-12-23,12.0,11.061369863013699,1.9777459227288836,-1.0391157857425823
1985-12-24,13.1,11.075068493150685,3.220850945559934,-1.195919438710619
1985-12-25,13.2,11.072328767123286,2.5539103062905277,-0.42623907341381484
1985-12-26,13.3,11.06849315068493,3.2987504889389294,-1.0672436396238583
1985-12-27,11.5,11.067671232876712,2.2669392256208165,-1.834610458497529
1985-12-28,10.8,11.061643835616437,2.8235906715873322,-3.085234507203768
1985-12-29,12.0,11.043287671232875,3.703134050582765,-2.74642172181564
1985-12-30,16.3,11.016986301369862,3.8380198953316236,1.4449938032985155
1985-12-31,14.4,10.992876712328766,5.165980321511228,-1.758857033839993
1986-01-01,12.9,10.984657534246573,3.082373015575155,-1.1670305498217273
1986-01-02,13.8,10.982191780821918,3.0711705802631313,-0.25336236108504817
1986-01-03,10.6,10.993424657534245,2.415523700506662,-2.808948358040907
1986-01-04,12.6,11.005479452054793,3.1934232438856567,-1.59890269594045
1986-01-05,13.7,11.006849315068491,3.359267992744105,-0.666117307812597
1986-01-06,12.6,11.00958904109589,2.649344096244865,-1.058933137340755
1986-01-07,13.1,11.004109589041095,3.205873776610162,-1.109983365651257
1986-01-08,15.4,10.996164383561641,3.4375023915264484,0.9663332249119105
1986-01-09,11.9,10.9986301369863,2.858689606138321,-1.9573197431246205
1986-01-10,13.8,11.001643835616438,3.757593715727361,-0.9592375513437981
1986-01-11,14.4,10.993424657534245,4.23558458330727,-0.8290092408415148
1986-01-12,15.2,10.989589041095888,4.169526744646691,0.04088421425741995
1986-01-13,12.5,10.982465753424655,4.269404979045475,-2.75187073247013
1986-01-14,12.2,10.981095890410959,4.690622635057652,-3.471718525468612
1986-01-15,16.1,10.993150684931505,4.59013557265278,0.5167137424157158
1986-01-16,14.6,10.98630136986301,4.366025983611684,-0.752327353474695
1986-01-17,11.6,10.993972602739724,3.0655084798065095,-2.459481082546234
1986-01-18,13.1,11.010136986301369,2.9651736244031612,-0.8753106107045303
1986-01-19,12.8,11.027945205479451,3.600089910552324,-1.8280351160317743
1986-01-20,15.2,11.032876712328767,3.766969667021122,0.40015362065011084
1986-01-21,13.8,11.02849315068493,3.244503913596464,-0.4729970642813939
1986-01-22,15.0,11.053424657534245,2.911231463063739,1.0353438794020158
1986-01-23,13.5,11.082739726027395,3.5332101540835272,-1.115949880110922
1986-01-24,11.8,11.083835616438355,2.821611980567544,-2.1054475970058983
1986-01-25,15.3,11.066301369863012,3.2433775817852006,0.9903210483517877
1986-01-26,13.5,11.077260273972602,2.410500869456433,0.01223885657096524
1986-01-27,15.3,11.083013698630136,3.2765587081170118,0.9404275932528527
1986-01-28,13.8,11.076164383561641,4.086513046016555,-1.3626774295781958
1986-01-29,15.8,11.07835616438356,4.785082300202248,-0.06343846458580771
1986-01-30,17.4,11.087123287671233,4.929435420445778,1.3834412918829875
1986-01-31,15.3,11.093424657534245,4.485812893809554,-0.27923755134379746
1986-02-01,14.6,11.105479452054793,3.808704826838473,-0.31418427889326583
1986-02-02,14.8,11.111506849315067,2.397654598527972,1.2908385521569623
1986-02-03,10.7,11.119999999999997,2.7422512499739375,-3.1622512499739357
1986-02-04,11.6,11.109863013698629,3.508400412835429,-3.018263426534058
1986-02-05,13.6,11.10684931506849,3.384930093200725,-0.8917794082692163
1986-02-06,14.4,11.103561643835615,5.040181234753236,-1.7437428785888507
1986-02-07,11.8,11.08794520547945,4.128857033839994,-3.416802239319443
1986-02-08,15.8,11.07808219178082,4.3278220262296445,0.39409578198953543
1986-02-09,16.0,11.064383561643833,3.9045343549967675,1.0310820833593994
1986-02-10,11.8,11.05808219178082,3.881916394570589,-3.1399985863514077
1986-02-11,14.5,11.050136986301368,3.7823730155751543,-0.33251000187652213
1986-02-12,10.7,11.03972602739726,3.682525222576676,-4.022251249973936
1986-02-13,14.2,11.031232876712327,4.3827687537791125,-1.21400163049144
1986-02-14,19.5,11.022191780821915,6.005295390004378,2.4725128291737066
1986-02-15,21.4,11.024109589041093,5.561490214966326,4.81440019599258
1986-02-16,17.9,11.025753424657532,5.339207109943496,1.5350394653989703
1986-02-17,17.4,11.022191780821917,4.139907262150496,2.237900957027586
1986-02-18,12.7,11.022465753424656,4.208035116031775,-2.530500869456432
1986-02-19,13.8,11.036712328767122,4.2409118283605425,-1.4776241571276634
1986-02-20,14.0,11.044931506849315,4.740363883155062,-1.7852953900043769
1986-02-21,15.0,11.055890410958902,3.9829818435812436,-0.03887225454014587
1986-02-22,14.5,11.060821917808218,4.3609118283605435,-0.9217337461687611
1986-02-23,13.1,11.06986301369863,3.2158585559100104,-1.1857215696086403
1986-02-24,11.4,11.058630136986299,2.5156759075081836,-2.174306044494482
1986-02-25,12.5,11.051232876712326,2.937471950126144,-1.4887048268384704
1986-02-26,12.0,11.052054794520545,3.6144886928963116,-2.666543487416857
1986-02-27,13.4,11.049863013698626,3.3385373991367984,-0.9884004128354245
1986-02-28,14.4,11.073424657534245,3.871748966868915,-0.5451736244031595
1986-03-01,17.7,11.074246575342464,5.325660686808031,1.3000927378495044
1986-03-02,13.9,11.066027397260271,3.6477002606284277,-0.8137276578886983
1986-03-03,13.3,11.060547945205476,4.748430854235733,-2.5089787994412083
1986-03-04,14.6,11.06794520547945,5.271809849669523,-1.739755055148974
1986-03-05,16.4,11.069589041095888,4.938506957736495,0.3919040011676156
1986-03-06,16.8,11.078904109589038,6.216254294113967,-0.49515840370300435
1986-03-07,20.0,11.086849315068491,4.927334963824774,3.985815721106735
1986-03-08,12.5,11.084383561643833,2.9275784950272095,-1.511962056671042
1986-03-09,12.7,11.083287671232874,2.095554141906966,-0.47884181313984087
1986-03-10,11.7,11.094794520547943,3.152388236275307,-2.5471827568232506
1986-03-11,12.7,11.084383561643834,4.253849423489919,-2.6382329851337545
1986-03-12,8.6,11.074246575342464,3.2782025437334497,-5.752449119075914
1986-03-13,11.9,11.070684931506849,2.911414111465565,-2.082099042972413
1986-03-14,16.0,11.055068493150682,2.9326926502783515,2.012238856570967
1986-03-15,15.2,11.05041095890411,3.86441258939555,0.2851764517003401
1986-03-16,13.4,11.050410958904108,3.042525222576677,-0.6929361814807842
1986-03-17,11.6,11.044931506849313,3.4112923458643483,-2.8562238527136614
1986-03-18,11.1,11.04712328767123,3.000363883155064,-2.947487170826294
1986-03-19,15.6,11.063287671232874,3.8912314630637392,0.6454808657033859
1986-03-20,17.0,11.074520547945205,4.4933014782844385,1.4321779737703562
1986-03-21,18.5,11.066301369863012,4.493057947082004,2.9406406830549834
1986-03-22,17.4,11.061369863013697,4.237319743124621,2.101310393861681
1986-03-23,16.5,11.06794520547945,4.200942269760846,1.2311125247597037
1986-03-24,16.2,11.063013698630135,3.645660686808032,1.4913256145618323
1986-03-25,16.1,11.073972602739724,2.45689356352036,2.569133833739917
1986-03-26,13.2,11.065753424657533,2.735401934905443,-0.6011553595629766
1986-03-27,18.0,11.060821917808218,1.9020990429724147,5.037079039219368
1986-03-28,12.8,11.076712328767123,2.2884004128354283,-0.5651127416025501
1986-03-29,11.7,11.086027397260274,2.5550061967014868,-1.9410335939617616
1986-03-30,16.7,11.083835616438355,2.1237428785888537,3.4924215049727905
1986-03-31,15.6,11.075068493150685,1.735249727903922,2.789681778945393
1986-04-01,10.2,11.076712328767123,1.8464217218156411,-2.7231340505827646
1986-04-02,10.3,11.07808219178082,0.9918402910698271,-1.7699224828506472
1986-04-03,15.0,11.098904109589041,2.1132405954838296,1.7878552949271294
1986-04-04,18.0,11.106301369863013,2.0230427263818513,4.870655903755136
1986-04-05,13.8,11.09890410958904,1.656832680719751,1.0442632096912103
1986-04-06,10.5,11.083287671232874,3.0352801693042264,-3.6185678405371005
1986-04-07,11.8,11.1,1.868704826838472,-1.168704826838471
1986-04-08,7.2,11.102739726027398,1.101459773566022,-5.00419949959342
1986-04-09,11.6,11.095068493150684,1.5468479014199032,-1.0419163945705878
1986-04-10,7.4,11.072876712328767,0.6251736244031604,-4.298050336731928
1986-04-11,14.2,11.068219178082192,1.6796332895477568,1.4521475323700508
1986-04-12,12.2,11.045479452054794,3.4896485102479096,-2.335127962302704
1986-04-13,9.0,11.033424657534244,3.1224338983757636,-5.155858555910008
1986-04-14,12.3,11.048767123287671,3.590013807051562,-2.3387809303392326
1986-04-15,19.7,11.05972602739726,2.3902573382539973,6.250016634348741
1986-04-16,12.8,11.053424657534247,-1.5200927378495026,3.266668080315256
1986-04-17,12.4,11.036164383561644,-0.8889511853380875,2.252786801776444
1986-04-18,12.0,11.017808219178082,-0.9911734075603095,1.973365188382227
1986-04-19,12.0,11.023013698630136,0.33101837326160777,0.6459679281082565
1986-04-20,11.1,11.032054794520548,-1.0579009570275855,1.1258461625070375
1986-04-21,12.7,11.034246575342465,-0.4905341381539171,2.1562875628114515
1986-04-22,14.2,11.02986301369863,0.9332101540835253,2.2369268322178435
1986-04-23,11.6,11.036986301369861,0.7437733199891574,-0.18075962135901902
1986-04-24,12.0,11.016438356164382,-0.2680683847292599,1.2516300285648776
1986-04-25,11.5,11.00958904109589,-0.7910516419590922,1.2814626008632026
1986-04-26,8.3,11.005479452054793,-0.15854022643397747,-2.5469392256208145
1986-04-27,10.5,11.00849315068493,0.21972461374866983,-0.7282177644336006
1986-04-28,9.0,11.007945205479452,0.7639255269906791,-2.7718707324701306
1986-04-29,6.9,10.995068493150685,0.42955718604699655,-4.524625679197681
1986-04-30,9.4,10.984109589041095,0.04952674464669157,-1.6336363336877864
1986-05-01,11.1,10.988767123287671,-0.29549608640353664,0.40672896311586537
1986-05-02,9.1,11.008219178082191,1.269435420445778,-3.17765459852797
1986-05-03,7.7,11.017534246575341,0.5350975209023998,-3.8526317674777406
1986-05-04,10.0,11.015342465753424,-0.19878375763641315,-0.8165587081170107
1986-05-05,10.4,11.015068493150684,0.7351279623027042,-1.3501964554533878
1986-05-06,8.0,11.024383561643836,0.3343364858947895,-3.3587200475386254
1986-05-07,9.8,11.038082191780822,-0.6877639707262146,-0.5503182210546063
1986-05-08,12.4,11.035616438356163,-1.9670333771189095,3.3314169387627466
1986-05-09,12.9,11.017260273972601,-1.0696817789453932,2.952421504972792
1986-05-10,12.3,11.006027397260272,-0.8156482934050583,2.109620896144787
1986-05-11,6.9,10.99808219178082,-0.5155569692041448,-3.5825252225766757
1986-05-12,10.5,10.988493150684931,-0.36079289005650395,-0.12770026062842732
1986-05-13,11.0,10.983287671232876,-0.4833195262817709,0.5000318550488947
1986-05-14,9.7,10.973150684931506,-1.6940957819895333,0.42094509705802685
1986-05-15,11.1,10.963561643835614,-1.539483909843414,1.6759222660077993
1986-05-16,11.5,10.936164383561643,-1.9735782781843587,2.5374138946227163
1986-05-17,13.4,10.94931506849315,-1.7864245491128212,4.237109480619672
1986-05-18,10.9,10.964109589041096,-0.4875813223243891,0.4234717332832939
1986-05-19,12.0,10.973150684931507,-1.532147532370051,2.558996847438544
1986-05-20,12.1,10.967945205479452,-1.542375842872334,2.6744306373928812
1986-05-21,10.4,10.966301369863015,-2.5193317028418925,1.9530303329788783
1986-05-22,10.0,10.958904109589042,-3.707398673922563,2.748494564333521
1986-05-23,9.6,10.954520547945206,-1.7401840620504163,0.3856635141052098
1986-05-24,11.3,10.949041095890411,-1.206607197514647,1.5575661016242364
1986-05-25,8.5,10.956438356164384,-2.761736573465941,0.30529821730155726
1986-05-26,6.3,10.953972602739725,-2.0279770605283463,-2.625995542211379
1986-05-27,8.2,10.934520547945205,-1.5950090239986665,-1.139511523946539
1986-05-28,10.7,10.93068493150685,-1.7395752340443278,1.5088903025374774
1986-05-29,10.3,10.924109589041095,-1.6825280498738562,1.0584184608327623
1986-05-30,9.5,10.917260273972602,-1.7917517941660934,0.37449152019349174
1986-05-31,10.9,10.917534246575343,-2.1143088717916636,2.096774625216321
1986-06-01,10.9,10.903013698630136,-2.614704609995621,2.6116909113654847
1986-06-02,4.3,10.89945205479452,-4.393152098580097,-2.2062999562144228
1986-06-03,5.2,10.897534246575344,-4.170655903755135,-1.5268783428202086
1986-06-04,11.0,10.907123287671233,-4.215617852004754,4.308494564333521
1986-06-05,11.6,10.904383561643836,-3.2277030879256072,3.9233195262817704
1986-06-06,10.6,10.896164383561644,-2.4506254623548305,2.1544610787931866
1986-06-07,9.4,10.90082191780822,-3.2079466191280415,1.7071247013198225
1986-06-08,10.0,10.906301369863014,-3.976926832217844,3.07062546235483
1986-06-09,9.6,10.892876712328768,-3.6345828443944037,2.3417061320656356
1986-06-10,9.5,10.881369863013699,-2.7240805612893815,1.3427106982756825
1986-06-11,9.7,10.870958904109589,-2.4016452492650275,1.230686345155438
1986-06-12,9.6,10.862465753424658,-4.510868993557265,3.248403240132607
1986-06-13,7.0,10.857260273972603,-4.24462850649486,0.38736823252225694
1986-06-14,7.0,10.854246575342465,-2.31187355976731,-1.542373015575155
1986-06-15,6.8,10.843835616438358,-3.355891824607494,-0.6879437918308646
1986-06-16,6.9,10.829589041095893,-5.011843118367008,1.0822540772711147
1986-06-17,8.0,10.83260273972603,-5.2331520985800974,2.400549358854068
1986-06-18,7.6,10.83232876712329,-4.154765492796231,0.9224367256729407
1986-06-19,8.6,10.825753424657535,-3.866059252309168,1.6403058276516331
1986-06-20,5.7,10.819452054794521,-3.279057730239153,-1.8403943245553678
1986-06-21,5.5,10.808493150684933,-3.5468202873167773,-1.761672863368156
1986-06-22,5.7,10.80191780821918,-3.5691642751402175,-1.5327535330789623
1986-06-23,5.7,10.796164383561646,-4.802588932674466,-0.29357545088717973
1986-06-24,6.6,10.789863013698632,-4.168707654135652,-0.021155359562980536
1986-06-25,6.0,10.79068493150685,-5.146394107712517,0.3557091762056679
1986-06-26,6.9,10.783287671232877,-4.6340653405892285,0.7507776693563519
1986-06-27,7.7,10.787123287671232,-4.311051641959091,1.2239283542878594
1986-06-28,8.0,10.795616438356165,-4.2781140468297165,1.482497608473552
1986-06-29,3.9,10.804931506849314,-4.866515873313734,-2.03841563353558
1986-06-30,0.8,10.808219178082192,-4.621584366464418,-5.386634811617773
1986-07-01,2.8,10.795616438356165,-3.3201551427201266,-4.675461295636039
1986-07-02,8.0,10.803287671232876,-4.948785279706428,2.1454976084735513
1986-07-03,9.8,10.801643835616439,-4.717442813953003,3.715798978336565
1986-07-04,11.4,10.801643835616439,-4.377018156418758,4.975374320802319
1986-07-05,8.6,10.814520547945206,-5.109955751548133,2.8954352036029274
1986-07-06,5.2,10.822739726027397,-5.07656153541419,-0.5461781906132064
1986-07-07,6.6,10.829589041095891,-3.8206102416546774,-0.4089787994412144
1986-07-08,5.7,10.83972602739726,-4.064598065094556,-1.0751279623027044
1986-07-09,4.6,10.84986301369863,-5.0195143512437195,-1.2303486624549116
1986-07-10,5.8,10.837808219178083,-4.351203848960614,-0.6866043702174691
1986-07-11,7.0,10.828493150684933,-3.971843118367006,0.1433499676820733
1986-07-12,4.8,10.826849315068493,-3.6610973040595476,-2.365752011008946
1986-07-13,4.4,10.823013698630138,-5.684993803298514,-0.7380198953316235
1986-07-14,4.4,10.815342465753425,-5.686637638914951,-0.7287048268384728
1986-07-15,7.9,10.816712328767123,-4.608098826129563,1.6913864973624406
1986-07-16,10.6,10.828767123287673,-5.14965133754509,4.920884214257417
1986-07-17,5.0,10.817534246575342,-5.5592708200412835,-0.2582634265340582
1986-07-18,7.6,10.81150684931507,-4.1352525552011015,0.9237457058860317
1986-07-19,9.2,10.820821917808217,-4.623552910350772,3.0027309925425536
1986-07-20,9.7,10.817260273972604,-4.847591469457823,3.7303311954852187
1986-07-21,8.8,10.813972602739728,-4.384476299493339,2.3705036967536115
1986-07-22,6.8,10.805753424657535,-4.62779441212652,0.622040987468985
1986-07-23,9.4,10.805479452054795,-5.606302783511603,4.2008233314568075
1986-07-24,11.0,10.795068493150687,-5.428190150330478,5.633121657179791
1986-07-25,2.5,10.79205479452055,-5.272117090969746,-3.019937703550803
1986-07-26,2.1,10.79123287671233,-4.504780713496383,-4.1864521632159475
1986-07-27,5.4,10.787123287671234,-5.116439769812974,-0.2706835178582594
1986-07-28,6.2,10.793150684931508,-4.192878125977357,-0.4002725589541507
1986-07-29,7.8,10.786575342465753,-3.392847684577052,0.40627234211129926
1986-07-30,7.4,10.780273972602739,-3.171051641959091,-0.2092223306436476
1986-07-31,9.3,10.767123287671232,-2.86048847605346,1.3933651883822282
1986-08-01,9.3,10.754246575342467,-2.4821627530702024,1.027916177727736
1986-08-02,9.5,10.753150684931507,-2.8491642751402178,1.596013590208711
1986-08-03,8.5,10.758356164383562,-3.25945346844311,1.0010973040595479
1986-08-04,10.0,10.752876712328767,-3.6897731031463064,2.936896390817539
1986-08-05,7.7,10.75835616438356,-3.054095781989533,-0.00426038239402704
1986-08-06,9.3,10.761369863013698,-3.2646589478951644,1.803289084881467
1986-08-07,9.1,10.755890410958903,-3.241827897666854,1.5859374867079503
1986-08-08,3.5,10.752876712328767,-3.1639892370884675,-4.0888874752403
1986-08-09,3.6,10.762191780821917,-3.507155142720127,-3.6550366381017905
1986-08-10,2.5,10.763835616438357,-4.436957273618148,-3.8268783428202084
1986-08-11,1.7,10.752602739726028,-4.192786801776445,-4.859815937949583
1986-08-12,2.7,10.76164383561644,-4.626850728717084,-3.434793106899356
1986-08-13,2.9,10.75095890410959,-3.9057548383061236,-3.9452040658034657
1986-08-14,5.3,10.758904109589041,-2.938266253831238,-2.5206378557578035
1986-08-15,7.7,10.753150684931507,-1.6805798002543737,-1.372570884677133
1986-08-16,9.1,10.743561643835616,-2.055587410604449,0.4120257667688332
1986-08-17,9.4,10.730958904109588,-3.464537182293947,2.133578278184359
1986-08-18,7.3,10.727397260273973,-4.0086467713350435,0.5812495110610705
1986-08-19,8.4,10.722465753424657,-2.952817243176748,0.630351489752091
1986-08-20,9.2,10.72931506849315,-2.2202449448510246,0.6909298763578735
1986-08-21,6.6,10.74,-3.419331702841892,-0.7206682971581087
1986-08-22,9.7,10.75917808219178,-3.9629846708784213,2.9038065886866398
1986-08-23,12.4,10.754794520547946,-1.495465645003232,3.140671124455286
1986-08-24,10.2,10.743835616438357,-2.529377364942349,1.9855417485039912
1986-08-25,5.9,10.733972602739726,-3.4533043055816184,-1.3806682971581075
1986-08-26,7.1,10.735616438356166,-3.541736573465941,-0.09387986489022504
1986-08-27,7.5,10.72986301369863,-3.6301079585496554,0.4002449448510257
1986-08-28,9.7,10.728493150684931,-2.129803544546611,1.1013103938616786
1986-08-29,12.2,10.727945205479454,-2.7283727987323037,4.200427593252849
1986-08-30,5.6,10.729589041095892,-3.817109480619671,-1.3124795604762212
1986-08-31,5.4,10.719726027397261,-3.7172616876211926,-1.602464339776068
1986-09-01,8.3,10.715616438356166,-1.762406284272638,-0.6532101540835276
1986-09-02,10.6,10.715890410958906,-0.9961353558099291,0.8802449448510228
1986-09-03,9.1,10.710136986301372,-3.1978705156272804,1.5877335293259085
1986-09-04,11.3,10.704383561643837,-3.0217670148662457,3.617383453222409
1986-09-05,10.9,10.706575342465754,-3.47972744104585,3.673152098580096
1986-09-06,8.9,10.680273972602741,-2.2355569692041453,0.4552829966014045
1986-09-07,6.3,10.673150684931507,-1.7794230270428055,-2.593727657888701
1986-09-08,9.0,10.666301369863014,-3.1900775171493505,1.5237761472863367
1986-09-09,6.1,10.665205479452055,-2.3792099372406743,-2.1859955422113813
1986-09-10,9.1,10.656438356164385,-0.3016148078647238,-1.2548235482996613
1986-09-11,9.6,10.665205479452055,-2.1914778215633537,1.1262723421112981
1986-09-12,6.0,10.664109589041097,-2.525054686099122,-2.1390549029419748
1986-09-13,10.0,10.64904109589041,-3.32462850649486,2.6755874106044493
1986-09-14,11.0,10.636986301369864,-3.246637638914951,3.6096513375450865
1986-09-15,6.2,10.635890410958904,-2.6468811701173873,-1.7890092408415166
1986-09-16,8.3,10.654794520547945,-1.0025584912741605,-1.3522360292737838
1986-09-17,11.3,10.675616438356165,-1.63427843039136,2.2586619920351954
1986-09-18,11.3,10.673972602739726,-1.667124701319822,2.293152098580097
1986-09-19,6.7,10.663013698630136,-1.5025584912741603,-2.4604552073559756
1986-09-20,6.6,10.643287671232876,-2.7487076541356514,-1.2945800170972253
1986-09-21,11.4,10.631232876712328,-3.7498339859469145,4.518601109234586
1986-09-22,6.9,10.622465753424656,-1.9723301807718767,-1.750135572652779
1986-09-23,10.6,10.60821917808219,-1.484993803298513,1.4767746252163219
1986-09-24,8.6,10.592328767123288,-1.8528781259773566,-0.13945064114593153
1986-09-25,11.3,10.591780821917808,-1.854674168595317,2.5628933466775092
1986-09-26,12.5,10.576164383561643,-0.8222540772711162,2.746089693709473
1986-09-27,9.9,10.583835616438357,-0.9570790392193659,0.2732434227810093
1986-09-28,6.9,10.57972602739726,-1.8569877150184526,-1.8227383123788075
1986-09-29,5.5,10.563561643835616,-2.433273864181314,-2.630287779654302
1986-09-30,7.8,10.553698630136985,-2.4540348991889243,-0.299663730948061
1986-10-01,11.0,10.562191780821918,0.15814166093284146,0.2796665582452409
1986-10-02,16.2,10.566027397260275,0.05881137173953823,5.575161231000187
1986-10-03,9.9,10.55917808219178,-1.9626802568753776,1.3035021746835982
1986-10-04,8.7,10.547397260273971,-1.6271855841204312,-0.22021167615354087
1986-10-05,10.5,10.55041095890411,-1.3814017180625926,1.3309907591584833
1986-10-06,12.2,10.576986301369862,-0.6271247013198218,2.250138399949959
1986-10-07,10.6,10.58931506849315,-1.8166528596151037,1.8273377911219535
1986-10-08,8.3,10.607671232876712,-1.0721779737703547,-1.235493259106356
1986-10-09,5.5,10.603561643835617,-1.4728476845770517,-3.630713959258565
1986-10-10,9.0,10.603287671232877,-2.530686345155438,0.927398673922561
1986-10-11,6.4,10.602739726027398,-0.9316604699651795,-3.271079256062218
1986-10-12,7.2,10.617808219178084,0.1668174600195992,-3.584625679197683
1986-10-13,12.9,10.637808219178083,-0.42310643647963964,2.6852982173015567
1986-10-14,12.0,10.633150684931506,-1.1135478367840532,2.4803971518525474
1986-10-15,7.3,10.605753424657536,-1.5922388565709638,-1.7135145680865722
1986-10-16,9.7,10.59205479452055,-0.791477821563354,-0.10057697295719659
1986-10-17,8.4,10.586575342465753,-2.201675690665332,0.015100348199578839
1986-10-18,14.7,10.582191780821917,-0.17908817163945664,4.296896390817539
1986-10-19,9.5,10.587945205479452,-1.0576574258251492,-0.030287779654302405
1986-10-20,7.9,10.576986301369862,-1.2584184608327595,-1.4185678405371023
1986-10-21,6.8,10.564383561643837,-1.4929085673776612,-2.2714749942661756
1986-10-22,12.6,10.546849315068494,-0.7276726465253018,2.7808233314568076
1986-10-23,5.2,10.544109589041096,-0.5842023268905985,-4.759907262150497
1986-10-24,7.5,10.536164383561644,-0.6849024790975999,-2.351261904464044
1986-10-25,8.7,10.529315068493151,-0.6087380955359566,-1.2205769729571951
1986-10-26,7.6,10.539178082191782,0.25677179791914284,-3.195949880110925
1986-10-27,9.0,10.557260273972602,0.18943542044577893,-1.7466956944183811
1986-10-28,7.2,10.578630136986302,-1.799605675444632,-1.5790244615416698
1986-10-29,10.7,10.596712328767126,0.22215992577302343,-0.1188722545401498
1986-10-30,13.1,10.602739726027398,-0.8230455536790303,3.320305827651632
1986-10-31,13.9,10.59150684931507,0.7887961510393862,2.519696999645544
1986-11-01,10.8,10.593150684931508,0.2668783428202081,-0.06002902775171587
1986-11-02,10.4,10.59917808219178,1.465264948604074,-1.6644430307958544
1986-11-03,9.1,10.602465753424656,0.9533623610850483,-2.455828114509705
1986-11-04,16.0,10.604931506849315,0.4642299409937238,4.9308385521569615
1986-11-05,21.0,10.615342465753425,1.7407900627593258,8.64386747148725
1986-11-06,16.2,10.615616438356165,1.6288265924396905,3.955556969204144
1986-11-07,8.6,10.60109589041096,0.8410640353620649,-2.842159925773025
1986-11-08,9.2,10.59205479452055,1.5642603823940284,-2.956315176914579
1986-11-09,12.5,10.585205479452055,2.6430122849815474,-0.7282177644336025
1986-11-10,9.7,10.595342465753426,-0.5023758428723339,-0.3929666228810924
1986-11-11,12.5,10.60164383561644,0.11823298513375394,1.7801231792498067
1986-11-12,10.3,10.616712328767125,0.0942756030941807,-0.4109879318613052
1986-11-13,12.0,10.622191780821918,1.9379285711307097,-0.5601203519526279
1986-11-14,11.0,10.625479452054796,2.7826774295781993,-2.408156881632995
1986-11-15,14.8,10.627397260273973,-0.9838979128875542,5.156500652613582
1986-11-16,15.0,10.623013698630137,-0.15147782156335338,4.528464122933216
1986-11-17,15.3,10.62246575342466,1.2009727111611512,3.4765615354141897
1986-11-18,10.3,10.617534246575342,1.3321751464731757,-1.6497093930485174
1986-11-19,10.7,10.611780821917808,2.10812644023269,-2.0199072621504985
1986-11-20,10.5,10.606027397260274,1.6293440962448655,-1.7353714935051392
1986-11-21,8.9,10.596712328767122,0.19716753612310003,-1.8938798648902218
1986-11-22,8.1,10.596438356164384,0.6992984341444086,-3.195736790308793
1986-11-23,11.5,10.599178082191782,1.9564065011154894,-1.055584583307272
1986-11-24,12.8,10.596712328767124,2.90164242196785,-0.698354750734973
1986-11-25,9.1,10.604931506849315,1.6906835178582602,-3.1956150247075756
1986-11-26,14.6,10.596164383561645,3.490835724859782,0.512999891578573
1986-11-27,11.6,10.578630136986302,2.1362542941139675,-1.1148844311002697
1986-11-28,11.2,10.567945205479454,1.826878342820208,-1.1948235482996625
1986-11-29,12.6,10.571506849315067,2.629404979045475,-0.6009118283605428
1986-11-30,7.5,10.563013698630137,1.564412589395551,-4.627426288025688
1986-12-01,11.0,10.556438356164385,1.0424338983757633,-0.5988722545401484
1986-12-02,14.5,10.571232876712328,1.9535754508871797,1.9751916724004925
1986-12-03,18.5,10.584383561643836,2.465599804007422,5.450016634348742
1986-12-04,15.4,10.584383561643836,2.1758889973103144,2.6397274410458498
1986-12-05,13.1,10.58054794520548,3.0754628177060535,-0.5560107629115332
1986-12-06,16.3,10.569589041095892,2.0508357248597813,3.6795752340443277
1986-12-07,20.2,10.56054794520548,2.349831158649736,7.2896208961447835
1986-12-08,11.5,10.54931506849315,2.049404979045474,-1.0987200475386247
1986-12-09,12.4,10.547397260273973,2.5396332895477585,-0.6870305498217313
1986-12-10,10.9,10.556986301369864,3.29454957569692,-2.951535877066784
1986-12-11,12.7,10.564931506849316,3.9048692104001157,-1.7698007172494323
1986-12-12,12.2,10.553424657534247,2.639176668543191,-0.9926013260774389
1986-12-13,12.4,10.55068493150685,2.3403943245553678,-0.49107925606221814
1986-12-14,9.8,10.552876712328768,2.484169058193115,-3.237045770521882
1986-12-15,8.5,10.55890410958904,2.3843821479952454,-4.443286257584285
1986-12-16,14.7,10.551506849315068,4.528309088634515,-0.37981593794958357
1986-12-17,12.0,10.537808219178082,3.9610031525614566,-2.4988113717395386
1986-12-18,10.3,10.529315068493151,1.7600899105523242,-1.9894049790454746
1986-12-19,11.0,10.522739726027398,2.9255693626071184,-2.4483090886345162
1986-12-20,10.2,10.539726027397261,2.2133319196847436,-2.5530579470820056
1986-12-21,12.6,10.556986301369864,2.068522178436646,-0.02550847980651083
1986-12-22,11.6,10.567123287671233,1.9005465315568895,-0.8676698192281229
1986-12-23,9.7,10.577808219178083,1.9777459227288836,-2.855554141906967
1986-12-24,13.4,10.585479452054795,3.220850945559934,-0.40633039761472833
1986-12-25,10.5,10.588219178082191,2.5539103062905277,-2.642129484372719
1986-12-26,14.7,10.593698630136986,3.2987504889389294,0.8075508809240839
1986-12-27,14.6,10.598082191780822,2.2669392256208165,1.734978582598361
1986-12-28,14.2,10.594794520547946,2.8235906715873322,0.7816148078647207
1986-12-29,13.2,10.604657534246575,3.703134050582765,-1.1077915848293411
1986-12-30,11.7,10.624383561643835,3.8380198953316236,-2.7624034569754596
